0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y_train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,3482,114,362,6291,9151,429,5,9194,7251,53,20,1926,7613,86,4,5,1163,7268,2056,5872,3111,687,5872,3111,1886,27,601,7055,551,5515,1014,14,8,206,5,313,134,2,1338,9106,1986,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,31,1322,176,47,281,894,1828,273,102,139,158,34,1599,15,2,118,1284,24,1,1914,10,125,1999,59,2,4158,2623,0
4773,15,1090,453,522,47,1,5397,231,16,540,63,49,1532,49,18,52,383,6,80,595,10,20,9,5,245,185,49,53,201,916,2,144,101,394,51,147,51,10,11,48,665,4,325,193,15,14,758,8227,28,63,20,112,6361,1275,23,5,2649,4,9,166,1665,852,3,80,7284,381,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,1717,35,176,25,3610,2936,13,26,7965,16,839,3460,1,348,1261,3,89,5117,4,1,4233,3005,219,20,199,8899,24,1261,3423,691,255,31,956,41,558,3129,1,2538,81,31,13,26,16,41,13,26,1777,16,1861,577,81,13,7637,16,0
23,3,18,1,719,2540,2077,3,811,4055,3800,29,17,3178,40,18,1,3725,234,521,7,9751,1,3725,3943,4,3900,618,92,5,687,3943,67,2113,7,2,3,7741,38,374,7,437,57,129,5,647,193,3,3181,73,250,39,6450,9,1,2167,4,12,7,20,499,2,10,2180,36,965,38,6182,2180,83,7,2824,6,18,5,3,72,566,2540,2077,811,4055,3800,3,10,8,980,3,8419,106,529,122,48,5,4764,54,4,17,7189,2806,0
8143,1481,6,1,94,3,9,1,18,5,847,7553,1448,1973,157,331,1,1973,504,4,1,533,94,46,18,5,263,263,2691,46,2,1,504,27,1,94,847,5321,668,33,194,1,408,318,4279,445,2,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,2,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,98,2571,176,47,281,545,419,273,102,2936,13,26,622,16,839,5021,1698,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,114,1079,1145,898,75,20,896,2,1370,84,1477,1,1902,54,4,80,1278,3,497,4944,10,5,402,4,101,20,61,497,5121,11,331,588,1,218,4,635,28,117,93,20,61,8546,21,23,439,57,129,80,5121,3575,2096,13,256,16,99,74,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,3116,11,91,160,71,8,5,942,624,6,1598,9,2685,2266,486,81,5,4,8321,21,2392,5662,365,1,6208,4,1,2685,641,2266,36,11,160,8,5,983,624,9,12,8,164,36,29,8,25,2685,106,63,8,502,13,256,16,99,74,191,0
3128,8,10,12,376,1301,1984,352,404,1559,267,175,98,2147,2705,16,224,1984,352,404,1559,267,175,171,650,2,284,81,9199,31,6109,7496,1984,352,404,1559,267,175,88,69,31,52,377,341,9484,31,220,1011,2999,175,1984,352,404,1559,267,175,202,69,31,43,9484,98,6109,7496,220,1229,69,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
254,362,92,179,5848,1566,1,8674,12,376,57,983,11,57,278,85,519,1441,192,41,8156,6699,1,1491,8,58,336,2128,1,3135,104,921,192,1,6830,788,147,10,151,1,2651,1078,320,23,38,5332,2,1875,4,3,11,510,70,6768,2,344,2,4081,1,1491,1,5934,2600,55,209,5332,7,135,1169,46,24,38,5332,212,59,5,8732,5332,2,1,89,7,323,161,10,7,23,2,66,535,292,1052,3,21,2,48,1,2306,7,130,0
11,23,2,309,238,2,5,2440,36,469,140,7,5,520,4,1,2966,3,1,112,10,9059,24,144,83,11,48,187,469,104,3834,12,786,18,1,89,81,773,282,3,1,241,3394,10,149,525,144,14,1855,696,385,3293,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,31,2571,176,47,281,281,581,273,102,2936,13,26,622,16,839,5021,1698,236,0
5,789,36,12,8,117,6996,3,33,49,130,110,68,83,53,124,1,552,4,45,380,334,3,3714,33,275,799,2,2708,22,7,17,4091,966,4230,33,23,108,1707,1631,1219,65,9,7,2,66,637,6,17,910,1879,14,8,144,56,2029,56,910,28,118,188,13,26,9503,16,549,692,48,17,1992,2,5542,2133,5,2841,3,1951,30,1338,17,143,293,2,17,503,1912,251,6,1,624,26,4315,6,1,679,96,12,5,313,193,1
1572,4681,3999,7189,4678,12,59,2,1,2237,4,849,545,3695,1572,8687,3,2824,54,145,1098,142,249,171,88,870,3,1100,1572,4342,4,9743,31,88,116,3331,2,345,145,3082,28,1,1572,277,912,18,38,2943,1471,29,116,8,163,1974,22,1,1572,2322,3,201,2627,3224,12,1572,203,1572,1572,4722,4722,1680,363,7038,3500,512,7176,1572,1275,124,29,214,327,24,147,9149,24,1,1463,4,1810,1572,1923,41,2648,188,868,1506,430,1506,2079,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,1717,35,176,25,3610,2936,13,16,8113,839,5462,3460,4687,724,18,4694,3,5,251,3845,9678,22,1803,22,4753,322,9024,14,2509,318,127,1,1437,4,166,255,31,956,41,385,4687,81,31,13,16,8113,839,436,113,41,13,26,1777,16,1861,577,81,13,16,8113,0
77,1392,89,793,2,66,5421,24,156,969,744,2933,1547,87,27,117,1,511,10,1,264,121,2093,12,15,8,3397,2,5,9663,1562,5911,1780,10,1368,2528,457,680,10,11,77,23,2,49,12,111,5,2509,36,11,91,160,632,795,644,172,12,9,118,1732,691,868,6303,49,7,236,507,496,358,143,15,46,123,306,22,158,3,4359,2,52,3,825,4002,13,349,39,236,16,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,4192,495,73,2,124,6120,4355,115,1,125,886,52,1450,1,1088,4,152,5,9095,8070,96,10,1895,1023,52,407,73,4035,7283,8,10,7,34,17,567,7312,3,540,5,398,21,2,282,6,1,157,3456,144,21,1346,9,14,2639,77,23,2,3188,6,38,3913,83,3773,5,689,1346,21,144,112,50,11,23,50,574,63,38,1474,1346,8,5,5734,309,111,27,5,929,898,293,5,3111,5,6708,1842,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
4731,159,3200,1020,3,1504,5544,2963,1936,9273,3034,457,9831,72,69,4297,5769,78,2189,333,9,5,60,1284,1261,2360,21,43,3063,9274,9275,9,5,401,86,21,124,39,509,13,26,4297,5769,78,490,72,303,9276,9277,7,49,91,429,8682,53,91,293,5,3127,58,648,2376,5842,13,26,9278,16,1991,27,9279,635,4,1,1702,3,3600,529,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5850,4735,6201,204,2410,4735,5850,6,7377,2499,5850,6202,2499,6201,247,8481,163,81,301,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
1908,1,2767,24,118,162,3361,394,11,165,507,8,1071,1566,5,11,160,12,579,5724,2,5,1283,2140,121,57,25,247,63,1283,12,142,76,877,2,161,54,67,46,12,8,2800,1,1160,791,288,1062,228,13,7315,97,7,804,6,57,73,3681,18,5,398,363,15,363,15,363,15,6,17,2867,363,15,2800,7315,97,2531,1,188,338,15,1,139,375,163,13,2531,9228,815,19,136,37,105,37,13,65,296,35,99,74,136,37,0
1417,7791,607,7426,2264,1681,2451,4243,1681,879,133,6292,1945,561,5704,5704,14,262,8,2342,924,2,6292,24,5,332,12,2027,83,116,2966,6,15,6792,32,4122,8503,1,189,133,1978,3,1,89,107,431,164,266,6798,91,23,70,447,3167,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,16,864,13,26,16,864,13,26,16,864,13,26,16,1
32,178,5,1087,4,870,3,66,1,255,347,10,376,9,7,9,5,1087,4,870,4,17,62,33,34,454,7,84,2,48,44,9,576,3,17,5326,1348,91,759,14,1396,100,178,874,61,79,9432,508,4210,5798,1363,410,79,7204,13,2046,4701,2264,487,1209,1770,1394,549,477,17,1871,2527,3493,2227,691,3,313,1963,945,544,1,2602,4,1587,217,18,1957,1720,13,1720,16,48,17,194,56,440,1720,69,448,228,28,13,8007,1720,16,1
8,201,1,68,3974,2585,408,2,48,12,3,1514,63,73,121,25,9592,18,5,8679,7,265,309,239,678,260,1337,191,1052,29,1145,1826,63,8207,121,2,156,2126,124,58,487,4,32,8207,6,8207,1458,75,34,270,52,4014,54,3,1929,1354,725,1278,363,2,160,4,12,53,3256,2,19,1,2248,3035,36,11,2789,7,812,2660,7262,6,67,1,1949,121,25,1458,488,8,558,52,1145,438,2968,1039,13,26,2023,16,1039,1039,2023,16,0
1139,12,30,1607,10,1,204,110,8,213,9,6371,6172,1083,621,71,8,50,612,15,17,355,104,197,700,8,1308,5,2412,4,108,95,51,14,8,5,313,553,124,29,7,20,4138,9,5,1719,700,29,7,49,25,1960,9,1,56,700,204,7,759,515,36,29,7,91,128,757,7,759,507,621,25,748,833,14,553,3,7,48,2,19,46,4,1,138,75,2,757,51,17,3953,20,51,147,1640,757,61,5674,8,694,76,1
3482,114,1295,7,907,4258,5,4889,5819,5255,4,2514,382,112,22,191,715,256,16,430,191,715,256,16,15,1110,4,4258,3000,4889,284,2388,593,485,47,108,581,165,2,191,167,24,214,129,2,2,191,3,191,11,1013,11,23,2,1547,121,5833,699,24,8742,28,2340,16,2,1,191,99,204,5833,38,3,728,59,1236,192,920,21,5884,4,694,207,689,37,254,327,6445,2,259,3799,32,166,30,48,7113,54,28,3,191,6782,2162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,1717,35,176,25,4457,164,1206,28,23,1175,5,1054,4655,1024,1,8726,813,17,371,589,3,1,8726,30,479,7,84,155,4,1,562,20,6,35,16,97,3,89,305,604,2312,255,31,956,41,558,81,31,13,26,16,1054,2667,41,13,26,1777,16,1861,577,81,13,26,16,0
144,3010,131,303,2020,154,43,1988,43,102,32,282,43,43,43,43,102,31,102,3257,2020,4,31,43,8,788,157,61,36,12,201,826,73,5,1584,1409,51,626,1252,28,9807,16,13,26,9807,16,268,17,4333,83,116,8,424,5,3100,14,184,35,52,8,326,27,1059,1,834,1293,878,269,62,590,1069,91,57,1330,400,12,6,13,26,1059,16,819,1944,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,0
1237,3,877,262,8,403,5,407,10,3014,18,663,153,6199,2627,87,231,242,2,1,399,1985,15,35,564,344,12,22,1,837,632,795,42,1580,2933,21,22,5764,93,1,3385,49,11,401,9,14,877,25,86,1223,661,661,1244,177,563,489,2633,2634,98,2635,148,3,311,1711,2636,2637,1950,1007,150,1496,219,1212,2638,102,404,404,136,37,105,37,13,65,296,35,99,74,136,37,136,37,105,37,13,65,296,35,99,74,136,37,0
4,536,2,6215,535,426,116,461,2,23,6824,3,1,2129,4963,198,90,3217,1643,87,4945,5891,21,7522,6,5,28,46,386,1643,957,234,3,463,156,90,25,9,7198,6743,422,9112,4051,5094,1108,4,9113,13,26,4178,2999,815,349,236,531,1385,98,1856,56,131,260,821,61,13,94,79,236,16,3125,3126,2429,2101,491,2,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,178,36,1,44,11,160,58,12,1,44,7,11,2315,10,497,3027,4023,146,2743,2197,8,5,647,574,13,26,4377,16,1389,246,42,304,150,720,1256,720,42,78,13,26,42,78,99,74,720,9,253,210,82,37,298,307,42,78,0
93,20,7132,2,1,6125,2,2295,1,2784,30,19,7704,1,149,303,6991,2979,8,5,397,303,3,6991,2979,8,36,1582,699,24,5,5350,54,303,40,6991,2913,6,3887,93,40,28,1,3067,4,5,444,4265,10,3,2917,3,129,5255,4137,18,1690,5255,55,87,4137,18,7261,3,4618,5,5090,6,1699,46,64,905,3825,4126,5161,5162,32,387,756,100,211,45,589,4,208,45,123,183,8,3327,27,4673,709,1121,28,1805,1412,620,713,64,0
1011,5414,69,24,199,22,7,107,91,73,2640,83,649,52,1562,1668,1049,21,89,755,20,25,488,4450,647,4268,5,2747,2972,77,23,86,813,39,4559,28,125,197,62,11,2616,39,69,204,268,44,92,300,325,193,1301,300,325,350,9,85,4,6792,495,128,19,977,18,1,1294,3780,567,199,5593,15,854,51,3780,8,2943,83,11,814,29,2974,227,34,211,39,503,415,854,11,23,2072,447,92,144,2806,13,256,16,99,74,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9077,7,17,52,120,40,2521,22,5,2356,37,1663,3842,7,449,2,257,22,14,37,100,79,76,3,813,17,154,115,1,215,505,29,7,23,1510,2243,3,20,201,550,14,112,7,122,52,45,2125,554,489,21,286,31,2606,6681,6682,21,540,94,28,6226,6683,4984,134,4385,2777,6684,3092,47,123,280,477,32,387,756,1
9,4566,896,3,997,202,9,4566,896,43,29,381,9833,3603,2624,162,6,1882,131,486,5283,41,3250,31,7010,7886,162,7886,7886,486,5,1608,434,381,381,381,381,502,1608,5,502,628,43,259,254,6,1608,162,1908,12,152,1893,1421,549,303,434,1608,162,3,106,7955,434,3,309,343,18,2349,3561,1066,5136,9155,1810,72,69,9156,5920,97,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
2,101,12,9596,4986,18,1,945,3,1437,4,1,2024,294,4,4772,121,6022,38,9,5737,1106,488,11,161,39,18,1,5737,6,14,341,128,168,53,4069,1,2024,22,191,715,256,16,430,191,715,256,16,15,1110,4,3122,445,3077,1,8743,4,12,8,10,85,5737,149,1109,2,293,12,2,101,80,1740,15,1,2024,1037,4,4772,28,18,118,6749,4,1,4,3,5737,27,1,2024,1037,641,1,2596,4,3329,157,115,1,7045,1540,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1039,1111,314,239,115,8207,3,374,1599,571,10,1458,75,34,140,52,11,160,167,8,57,1096,230,472,329,7463,22,1,10,8,1486,3,2821,7463,276,36,2428,2515,11,160,118,7768,83,116,73,10,91,7,3,1514,1337,191,1052,29,1145,1826,63,8207,121,2,1928,0
268,744,378,1520,18,399,36,11,2496,10,29,7,48,170,25,328,90,126,1,378,136,40,744,2,124,29,14,8,1,341,181,2,1048,1530,287,6779,3,29,7,124,2773,1718,496,57,143,2,49,136,1928,2773,1718,2,48,5,2080,400,6,1048,1530,287,1520,775,661,661,1244,177,563,489,2633,2634,98,2635,148,3,311,1711,2636,2637,1950,1007,150,1496,219,1212,2638,102,404,404,136,37,105,37,13,65,296,35,99,74,136,37,0
358,886,11,521,49,12,29,507,34,19,9120,15,5,1750,357,106,55,2,2029,58,497,80,133,6,3316,914,556,4,411,29,7,211,1,432,15,998,1854,7,2156,23,2,2029,58,3566,3809,51,147,2151,1,266,4682,311,1819,53,467,324,48,5,538,54,4,554,32,166,5147,497,110,3,20,8666,424,247,1,110,32,7499,6,1,243,22,61,15,1145,438,2968,1039,13,26,2023,16,1039,1039,2023,16,13,256,16,99,74,191,0
239,7272,146,55,363,22,75,93,20,1307,2,117,9,43,11,4411,39,719,2353,2479,8,276,672,1622,519,90,3128,2,259,24,3515,172,10,27,3326,2,117,9,43,10,254,818,2,86,12,461,2077,10,254,64,1403,684,6859,9,185,27,139,5717,3496,477,2340,97,8,2,48,5,60,6,1442,83,118,1599,15,1,709,64,209,185,654,15,14,193,1,188,880,8,1,46,18,1,125,107,64,9146,106,79,15,1,987,64,0
1,1335,5591,979,2318,2,7472,11,644,23,171,353,4555,261,11,34,1142,397,8541,29,5,875,170,55,1,3509,538,1758,15,235,30,1938,2,3509,1,170,3,66,1,7632,4,1,1158,24,17,875,11,856,14,2028,85,1209,12,122,275,73,121,57,2717,76,452,515,36,121,239,3321,1438,9,32,39,447,2,181,556,29,314,25,497,1143,314,25,452,12,157,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
1069,11,129,2,7281,1,382,274,4,4113,5132,111,305,4,1,4113,5132,2854,224,10,137,6791,744,1582,237,7140,2,1908,5,357,11,142,23,85,5112,5275,15,137,41,6,5,245,316,33,30,124,63,4,45,144,12,4449,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
3,20,1,189,583,50,10,77,19,618,3074,71,20,7897,557,15,640,8,2950,2,1011,8034,8126,21,25,3,22,557,22,1053,1197,5546,4030,291,10,583,458,2995,713,25,32,4,67,34,19,27,166,4433,67,40,39,382,386,236,531,1385,98,1856,56,131,260,821,61,13,94,79,236,16,3125,3126,2429,2101,491,2,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
10,12,55,1347,187,15,959,3744,2,1181,424,118,148,5726,71,8,398,1852,1897,9,12,36,1,60,753,23,828,238,9,1,1952,7025,3,53,20,6030,59,397,249,1442,3,4434,2908,3631,332,997,2842,1097,2,638,31,258,1151,2,591,212,997,5791,419,2,419,41,258,107,6,1,189,1560,1,218,4,107,4,1486,3744,334,1722,163,2,1865,252,258,2404,6067,4619,2404,47,6067,4619,200,477,32,387,756,13,256,16,99,74,191,0
21,49,11,57,297,1920,4249,9,1,2872,3,48,111,12,234,371,458,44,92,470,2,1142,22,76,13,296,35,4249,5766,113,1,3169,2444,18,5,60,1217,374,11,2116,71,2454,36,90,810,276,2364,385,1504,4659,42,4462,2533,3,4660,4661,6,39,4373,13,26,4662,16,2626,4663,57,1981,2,96,462,3781,6058,27,18,3,3282,1245,19,1260,83,10,117,8,510,56,3,1665,42,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,644,23,144,199,6901,9,58,179,107,558,1788,376,2540,368,8,71,318,54,71,2107,557,2,80,107,58,63,40,564,57,244,73,176,62,22,3,167,6559,7,34,180,13,26,3351,815,9434,8576,52,12,1083,1545,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,41,2571,176,47,108,602,356,273,102,2936,13,26,622,16,839,5021,789,1698,1,789,0
25,57,86,679,2117,86,84,7,225,214,741,5,245,324,6,1,1802,24,156,24,1566,1,3312,845,128,15,1,237,1030,190,18,50,777,17,309,5603,541,1,631,65,237,72,941,486,106,225,59,1,1802,3599,3599,3,366,12,6,85,9,288,66,3289,106,344,2,555,1,8,3546,31,49,687,9,44,5592,9647,663,139,334,6,8081,26,819,16,4510,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7562,114,1986,260,131,11,1941,2500,46,59,11,1941,507,684,1,138,1903,1974,4,1,1423,36,1096,2500,3,507,3,431,36,25,782,2,3,3073,6066,3,7,11,1096,1941,7,1986,71,8,50,408,6,67,2,4131,128,1839,8,3726,18,5051,1098,2,2867,1415,1,954,13,256,16,99,74,191,0
286,865,500,15,7956,1663,28,1048,503,1283,2631,183,237,88,171,31,2221,718,1685,456,190,3402,190,336,11,1819,14,168,1714,29,39,1214,22,137,1636,41,221,2,41,485,866,3813,36,1,262,8,201,71,168,187,2,41,221,11,91,239,127,83,14,707,3809,70,945,15,1,262,1225,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
1536,4,343,17,217,3,238,190,2115,70,4,1,123,1082,1803,1744,3268,1517,72,69,3,507,465,7,21,318,465,23,358,4961,135,674,19,5901,128,155,185,668,84,77,7,616,29,2254,14,82,54,4,17,264,3,231,12,395,49,17,1405,21,80,635,66,17,1094,63,23,53,3121,3,741,2,1247,619,61,3,490,119,261,986,187,22,1,1458,2,6987,7,64,79,76,64,64,64,2,19,329,79,76,9460,6588,5950,202,1
36,374,5,285,7824,397,209,313,3229,28,6773,6,1,1073,4,1,139,5,1084,4,2,14,2816,40,1869,2,19,1,1588,4,1744,3,6,9604,1,1571,6240,2769,10,9866,8,2,1,528,1571,8547,3,1,528,395,24,1,1857,8,2,1,2056,133,1647,783,959,599,20,61,1,2084,3265,4441,868,1,264,139,8139,24,92,15,792,31,13,26,4060,97,41,13,26,2460,16,47,108,606,109,591,113,81,13,26,9780,16,158,610,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,331,752,2,400,14,407,12,1883,54,126,136,328,261,25,781,6,70,4,1,742,11,741,459,101,90,1,2399,10,8,199,3754,3,40,9395,318,48,14,2,117,136,37,105,37,13,65,296,35,99,74,136,37,0
8,400,427,4,1,457,564,85,193,469,344,1031,268,510,12,488,3,10,193,7,34,1126,32,808,742,2,1725,15,296,35,495,19,761,6,390,18,7,15,10,29,7,130,166,742,2933,37,105,37,2933,37,287,16,254,4032,24,6,4455,42,46,8714,1616,802,2370,923,271,2,1759,6,5,182,170,802,4287,3356,4287,486,7915,2926,339,30,3609,923,88,108,22,2,4287,486,136,37,105,37,13,65,296,35,99,74,136,37,0
